id,year,marital,age,educ,race,income,xnorcsiz,partyid,ballot
1972550,1972,1,28,12,1,-100,9,4,-100
1972551,1972,1,38,10,1,-100,9,4,-100
1972552,1972,1,48,14,1,-100,9,1,-100
1972553,1972,1,47,7,1,-100,9,3,-100
1972554,1972,1,59,12,1,-100,9,6,-100
1972555,1972,1,26,12,1,-100,6,2,-100
1972556,1972,2,63,13,1,-100,6,3,-100
1972557,1972,2,80,9,1,-100,6,1,-100
1972558,1972,2,68,13,1,-100,6,0,-100
1972559,1972,3,49,7,1,-100,6,1,-100
1972560,1972,5,21,13,1,-100,6,2,-100
1972561,1972,1,27,5,1,-100,6,1,-100
1972562,1972,1,41,11,1,-100,6,4,-100
1972563,1972,1,31,12,1,-100,6,3,-100
1972564,1972,1,76,8,1,-100,9,0,-100
1972565,1972,1,26,12,1,-100,9,1,-100
1972566,1972,5,73,7,1,-100,9,6,-100
1972567,1972,1,49,8,1,-100,9,0,-100
1972568,1972,1,72,8,1,-100,9,0,-100
1972569,1972,1,53,6,1,-100,9,5,-100
1972570,1972,2,39,10,1,-100,9,0,-100
1972571,1972,1,31,12,1,-100,7,3,-100
1972572,1972,5,52,12,1,-100,7,6,-100
1972573,1972,1,61,8,1,-100,7,4,-100
1972574,1972,2,85,7,1,-100,7,5,-100
1972575,1972,1,54,16,1,-100,7,4,-100
1972576,1972,5,69,10,1,-100,7,5,-100
1972577,1972,1,65,8,1,-100,7,6,-100
1972578,1972,1,41,12,1,-100,10,6,-100
1972579,1972,1,58,8,1,-100,10,2,-100
1972580,1972,1,57,12,1,-100,10,5,-100
1972581,1972,1,55,8,1,-100,10,0,-100
1972582,1972,1,47,12,1,-100,10,0,-100
1972583,1972,1,60,8,1,-100,10,0,-100
1972584,1972,1,53,12,1,-100,10,7,-100
1972585,1972,1,57,12,1,-100,4,3,-100
1972586,1972,1,28,16,1,-100,4,4,-100
1972587,1972,1,48,12,1,-100,4,6,-100
1972588,1972,1,51,14,1,-100,4,3,-100
1972589,1972,1,33,12,1,-100,4,3,-100
1972590,1972,1,47,12,1,-100,4,6,-100
1972591,1972,1,36,12,1,-100,4,1,-100
1972592,1972,5,19,12,1,-100,4,4,-100
1972593,1972,1,26,12,1,-100,5,2,-100
1972594,1972,1,25,16,1,-100,5,5,-100
1972595,1972,1,24,11,1,-100,5,2,-100
1972596,1972,1,22,15,1,-100,5,1,-100
1972597,1972,3,25,12,1,-100,5,3,-100
1972598,1972,1,21,11,1,-100,5,5,-100
1972599,1972,5,29,13,1,-100,5,3,-100
1972600,1972,3,26,12,1,-100,5,1,-100
1972601,1972,1,21,13,1,-100,10,1,-100
1972602,1972,1,53,13,1,-100,10,1,-100
1972603,1972,1,44,8,1,-100,10,6,-100
1972604,1972,1,46,9,1,-100,10,0,-100
1972605,1972,1,46,14,1,-100,10,5,-100
1972606,1972,1,60,8,1,-100,10,7,-100
1972607,1972,1,50,8,1,-100,10,3,-100
1972608,1972,1,37,11,1,-100,10,1,-100
1972609,1972,2,76,11,1,-100,7,0,-100
1972610,1972,1,41,8,1,-100,7,1,-100
1972611,1972,4,24,12,1,-100,7,3,-100
1972612,1972,1,33,9,1,-100,7,5,-100
1972613,1972,1,49,11,1,-100,7,1,-100
1972614,1972,1,22,9,1,-100,7,5,-100
1972615,1972,1,67,8,1,-100,7,1,-100
1972616,1972,1,74,9,1,-100,7,1,-100
1972617,1972,1,37,12,1,-100,1,4,-100
1972618,1972,1,45,9,1,-100,1,1,-100
1972619,1972,1,59,8,1,-100,1,6,-100
1972620,1972,1,65,12,1,-100,1,0,-100
1972621,1972,1,67,8,1,-100,1,5,-100
1972622,1972,1,66,8,1,-100,1,2,-100
1972623,1972,1,28,16,1,-100,1,4,-100
1972624,1972,1,37,13,1,-100,1,1,-100
1972625,1972,5,72,16,1,-100,7,6,-100
1972626,1972,1,22,15,1,-100,7,1,-100
1972627,1972,5,60,13,1,-100,7,2,-100
1972628,1972,1,60,10,1,-100,7,1,-100
1972629,1972,1,35,10,1,-100,7,3,-100
1972630,1972,1,60,12,1,-100,7,0,-100
1972631,1972,1,79,16,1,-100,7,5,-100
1972632,1972,1,45,10,1,-100,6,1,-100
1972633,1972,1,65,8,1,-100,6,1,-100
1972634,1972,1,45,12,1,-100,6,4,-100
1972635,1972,1,65,12,1,-100,6,0,-100
1972636,1972,1,22,14,1,-100,6,2,-100
1972637,1972,1,60,12,3,-100,6,1,-100
1972638,1972,1,38,16,1,-100,6,4,-100
1972639,1972,1,29,12,1,-100,6,5,-100
1972640,1972,5,26,12,3,-100,10,4,-100
1972641,1972,2,81,12,1,-100,10,1,-100
1972642,1972,1,61,8,1,-100,10,1,-100
1972643,1972,1,71,9,1,-100,10,6,-100
1972644,1972,1,26,13,1,-100,10,1,-100
1972645,1972,1,70,9,1,-100,10,5,-100
1972646,1972,1,34,12,1,-100,10,5,-100
1972647,1972,1,48,11,1,-100,8,1,-100
1972648,1972,1,23,12,1,-100,8,1,-100
1972649,1972,1,60,10,1,-100,8,3,-100
1972650,1972,3,33,9,1,-100,8,5,-100
1972651,1972,1,52,10,1,-100,8,5,-100
1972652,1972,1,55,8,1,-100,8,6,-100
1972653,1972,1,21,10,1,-100,8,6,-100
1972654,1972,3,26,12,1,-100,8,5,-100
1972655,1972,2,77,10,1,-100,1,3,-100
1972656,1972,1,69,8,1,-100,1,7,-100
1972657,1972,3,25,18,1,-100,1,7,-100
1972658,1972,1,43,12,1,-100,1,0,-100
1972659,1972,2,77,5,1,-100,1,3,-100
1972660,1972,1,65,9,1,-100,1,1,-100
1972661,1972,1,31,9,1,-100,1,3,-100
1972662,1972,1,65,8,1,-100,1,1,-100
1972663,1972,4,58,11,1,-100,1,2,-100
1972664,1972,1,63,12,2,-100,5,1,-100
1972665,1972,1,74,16,2,-100,5,3,-100
1972666,1972,5,20,14,2,-100,5,3,-100
1972667,1972,1,42,12,2,-100,5,1,-100
1972668,1972,5,20,12,2,-100,5,2,-100
1972669,1972,1,53,12,2,-100,5,1,-100
1972670,1972,1,40,12,2,-100,5,1,-100
1972671,1972,1,53,8,2,-100,5,0,-100
1972672,1972,5,35,15,2,-100,1,7,-100
1972673,1972,1,20,12,3,-100,1,1,-100
1972674,1972,2,69,12,2,-100,1,3,-100
1972675,1972,1,60,12,2,-100,1,0,-100
1972676,1972,1,45,12,2,-100,1,0,-100
1972677,1972,1,43,13,2,-100,1,0,-100
1972678,1972,1,72,9,2,-100,1,0,-100
1972679,1972,1,28,16,1,-100,1,1,-100
1972680,1972,1,35,12,2,-100,1,1,-100
1972681,1972,1,43,19,1,-100,3,1,-100
1972682,1972,2,51,14,1,-100,3,1,-100
1972683,1972,1,45,11,1,-100,3,0,-100
1972684,1972,2,65,15,1,-100,3,3,-100
1972685,1972,1,48,15,1,-100,3,2,-100
1972686,1972,1,47,19,1,-100,3,0,-100
1972687,1972,1,30,16,1,-100,3,5,-100
1972688,1972,1,45,16,1,-100,3,1,-100
1972689,1972,5,20,13,1,-100,3,2,-100
1972690,1972,5,29,12,2,-100,1,1,-100
1972691,1972,1,54,14,2,-100,1,3,-100
1972692,1972,1,22,9,2,-100,1,7,-100
1972693,1972,5,48,9,2,-100,1,7,-100
1972694,1972,3,32,12,2,-100,1,1,-100
1972695,1972,3,45,12,2,-100,1,0,-100
1972696,1972,1,46,11,2,-100,1,1,-100
1972697,1972,2,60,5,2,-100,1,0,-100
1972698,1972,1,60,11,1,-100,9,1,-100
1972699,1972,1,76,7,1,-100,9,1,-100
1972700,1972,1,31,12,1,-100,9,5,-100
1972701,1972,1,45,10,1,-100,9,1,-100
1972702,1972,5,20,14,2,-100,9,0,-100
1972703,1972,1,36,20,2,-100,9,0,-100
1972704,1972,1,56,6,2,-100,9,5,-100
1972705,1972,1,22,12,1,-100,2,2,-100
1972706,1972,1,29,13,1,-100,2,0,-100
1972707,1972,1,45,12,1,-100,2,2,-100
1972708,1972,1,44,14,1,-100,2,5,-100
1972709,1972,1,45,16,1,-100,2,0,-100
1972710,1972,5,49,14,1,-100,2,0,-100
1972711,1972,2,82,9,1,-100,2,0,-100
1972712,1972,1,33,13,1,-100,2,6,-100
1972713,1972,1,43,13,1,-100,6,5,-100
1972714,1972,1,38,14,1,-100,6,1,-100
1972715,1972,1,51,16,1,-100,6,3,-100
1972716,1972,1,26,14,1,-100,6,4,-100
1972717,1972,5,19,11,1,-100,6,3,-100
1972718,1972,1,33,16,1,-100,6,2,-100
1972719,1972,1,57,16,1,-100,6,0,-100
1972720,1972,1,46,8,1,-100,6,3,-100
1972721,1972,1,46,12,1,-100,6,3,-100
1972722,1972,2,80,6,1,-100,8,5,-100
1972723,1972,1,55,10,1,-100,8,0,-100
1972724,1972,1,29,16,1,-100,8,3,-100
1972725,1972,1,29,10,1,-100,8,0,-100
1972726,1972,2,82,8,1,-100,8,6,-100
1972727,1972,5,66,3,1,-100,8,2,-100
1972728,1972,1,68,8,1,-100,8,0,-100
1972729,1972,1,47,10,1,-100,4,5,-100
1972730,1972,1,44,14,2,-100,4,0,-100
1972731,1972,1,29,12,1,-100,4,1,-100
1972732,1972,1,53,16,1,-100,4,6,-100
1972733,1972,1,49,12,1,-100,4,3,-100
1972734,1972,3,25,12,1,-100,4,3,-100
1972735,1972,1,31,16,1,-100,4,4,-100
1972736,1972,1,29,16,1,-100,4,4,-100
1972737,1972,1,21,8,1,-100,2,-99,-100
1972738,1972,1,25,10,1,-100,2,3,-100
1972739,1972,1,25,12,1,-100,2,5,-100
1972740,1972,1,21,12,1,-100,2,3,-100
1972741,1972,1,27,8,1,-100,2,1,-100
1972742,1972,1,41,12,1,-100,2,3,-100
1972743,1972,1,58,12,1,-100,2,0,-100
1972744,1972,1,46,12,1,-100,2,1,-100
1972745,1972,1,30,12,1,-100,2,1,-100
1972746,1972,2,81,8,1,-100,10,-99,-100
1972747,1972,5,21,12,1,-100,10,1,-100
1972748,1972,1,31,12,1,-100,10,3,-100
1972749,1972,1,49,8,1,-100,10,5,-100
1972750,1972,2,64,4,1,-100,10,7,-100
1972751,1972,2,75,7,1,-100,10,7,-100
1972752,1972,3,30,11,1,-100,10,5,-100
1972753,1972,5,19,12,1,-100,2,2,-100
1972754,1972,1,59,10,1,-100,2,3,-100
1972755,1972,1,71,5,1,-100,2,1,-100
1972756,1972,1,73,6,1,-100,2,6,-100
1972757,1972,5,19,13,1,-100,2,1,-100
1972758,1972,1,54,3,1,-100,2,1,-100
1972759,1972,1,56,12,1,-100,2,2,-100
1972760,1972,1,54,9,1,-100,2,0,-100
1972761,1972,1,32,13,1,-100,2,1,-100
1972762,1972,5,63,12,1,-100,10,6,-100
1972763,1972,2,48,12,1,-100,10,5,-100
1972764,1972,5,22,15,1,-100,10,4,-100
1972765,1972,1,70,14,1,-100,10,5,-100
1972766,1972,1,64,12,1,-100,10,1,-100
1972767,1972,1,23,10,1,-100,10,6,-100
1972768,1972,1,59,8,1,-100,10,7,-100
1972769,1972,1,43,12,1,-100,5,2,-100
1972770,1972,1,59,10,1,-100,5,0,-100
1972771,1972,3,21,11,1,-100,5,5,-100
1972772,1972,1,33,12,1,-100,5,1,-100
1972773,1972,1,47,12,1,-100,5,0,-100
1972774,1972,1,40,12,1,-100,5,0,-100
1972775,1972,5,26,20,1,-100,5,1,-100
1972776,1972,1,56,14,1,-100,5,1,-100
1972777,1972,1,35,14,1,-100,5,1,-100
1972778,1972,1,78,9,1,-100,8,6,-100
1972779,1972,2,83,8,1,-100,8,5,-100
1972780,1972,1,54,16,1,-100,8,6,-100
1972781,1972,1,34,14,1,-100,8,5,-100
1972782,1972,3,33,12,1,-100,8,1,-100
1972783,1972,1,28,12,1,-100,8,1,-100
1972784,1972,1,70,8,1,-100,8,6,-100
1972785,1972,3,49,13,2,-100,3,1,-100
1972786,1972,1,23,12,2,-100,3,2,-100
1972787,1972,3,47,14,2,-100,3,1,-100
1972788,1972,2,57,4,1,-100,3,0,-100
1972789,1972,5,25,16,2,-100,3,7,-100
1972790,1972,5,60,8,2,-100,3,0,-100
1972791,1972,1,24,12,2,-100,3,1,-100
1972792,1972,1,33,12,2,-100,3,0,-100
1972793,1972,1,25,14,2,-100,3,1,-100
1972794,1972,5,21,13,1,-100,1,2,-100
1972795,1972,1,43,17,1,-100,1,0,-100
1972796,1972,1,53,16,1,-100,1,1,-100
1972797,1972,1,43,18,1,-100,1,3,-100
1972798,1972,1,49,12,1,-100,1,0,-100
1972799,1972,1,36,12,1,-100,1,5,-100
1972800,1972,1,32,15,1,-100,1,6,-100
1972801,1972,1,34,12,1,-100,1,2,-100
1972802,1972,2,78,14,1,-100,2,5,-100
1972803,1972,1,73,7,1,-100,2,0,-100
1972804,1972,1,73,12,1,-100,2,1,-100
1972805,1972,2,70,12,1,-100,2,5,-100
1972806,1972,1,27,12,1,-100,2,3,-100
1972807,1972,2,82,10,1,-100,2,2,-100
1972808,1972,5,22,15,1,-100,2,2,-100
1972809,1972,1,67,7,1,-100,2,1,-100
1972810,1972,1,51,14,1,-100,3,2,-100
1972811,1972,1,54,14,1,-100,3,1,-100
1972812,1972,1,49,10,1,-100,3,1,-100
1972813,1972,1,36,15,1,-100,3,2,-100
1972814,1972,1,45,12,1,-100,3,1,-100
1972815,1972,1,35,12,1,-100,3,2,-100
1972816,1972,4,42,15,1,-100,3,1,-100
1972817,1972,1,56,14,1,-100,3,5,-100
1972818,1972,1,54,9,1,-100,6,0,-100
1972819,1972,1,52,8,1,-100,6,0,-100
1972820,1972,1,30,9,1,-100,6,1,-100
1972821,1972,1,38,8,1,-100,6,1,-100
1972822,1972,1,24,13,1,-100,6,1,-100
1972823,1972,5,42,4,2,-100,6,0,-100
1972824,1972,1,45,8,1,-100,6,0,-100
1972825,1972,1,47,12,1,-100,6,0,-100
1972826,1972,1,36,6,1,-100,6,1,-100
1972827,1972,1,45,10,1,-100,6,0,-100
1972828,1972,1,42,16,1,-100,10,5,-100
1972829,1972,1,22,14,1,-100,10,1,-100
1972830,1972,1,31,15,1,-100,10,6,-100
1972831,1972,1,28,15,1,-100,10,5,-100
1972832,1972,1,30,12,1,-100,10,3,-100
1972833,1972,1,26,16,1,-100,10,5,-100
1972834,1972,1,26,16,1,-100,10,4,-100
1972835,1972,1,39,12,1,-100,2,0,-100
1972836,1972,5,21,10,1,-100,2,5,-100
1972837,1972,5,19,11,1,-100,2,3,-100
1972838,1972,2,61,9,1,-100,2,0,-100
1972839,1972,1,65,12,1,-100,2,1,-100
1972840,1972,2,74,8,1,-100,2,1,-100
1972841,1972,1,61,17,1,-100,2,2,-100
1972842,1972,1,64,20,1,-100,2,3,-100
1972843,1972,5,24,12,1,-100,2,1,-100
1972844,1972,2,45,12,1,-100,2,4,-100
1972845,1972,2,27,12,1,-100,2,0,-100
1972846,1972,1,32,14,1,-100,2,4,-100
1972847,1972,1,48,16,1,-100,2,4,-100
1972848,1972,1,29,19,1,-100,2,1,-100
1972849,1972,1,29,16,1,-100,2,5,-100
1972850,1972,1,23,12,1,-100,2,1,-100
1972851,1972,2,85,8,2,-100,1,1,-100
1972852,1972,3,32,12,2,-100,1,1,-100
1972853,1972,1,67,6,2,-100,1,5,-100
1972854,1972,1,53,8,2,-100,1,3,-100
1972855,1972,1,28,14,2,-100,1,1,-100
1972856,1972,5,27,16,2,-100,1,1,-100
1972857,1972,5,19,13,2,-100,1,1,-100
1972858,1972,1,34,12,2,-100,1,1,-100
1972859,1972,1,47,10,1,-100,3,5,-100
1972860,1972,3,36,10,1,-100,3,1,-100
1972861,1972,1,38,12,1,-100,3,3,-100
1972862,1972,1,55,7,1,-100,3,0,-100
1972863,1972,1,38,8,1,-100,3,1,-100
1972864,1972,5,32,10,1,-100,3,2,-100
1972865,1972,2,76,9,1,-100,3,0,-100
1972866,1972,5,20,13,1,-100,3,3,-100
1972867,1972,1,63,14,1,-100,3,4,-100
1972868,1972,1,55,16,1,-100,3,1,-100
1972869,1972,1,48,15,1,-100,3,6,-100
1972870,1972,1,56,14,1,-100,3,6,-100
1972871,1972,1,46,12,1,-100,3,6,-100
1972872,1972,1,65,9,1,-100,3,1,-100
1972873,1972,1,34,17,1,-100,3,4,-100
1972874,1972,1,74,7,1,-100,3,2,-100
1972875,1972,1,28,12,1,-100,1,3,-100
1972876,1972,1,36,12,1,-100,1,0,-100
1972877,1972,1,52,12,1,-100,1,1,-100
1972878,1972,1,33,9,1,-100,1,1,-100
1972879,1972,1,64,11,1,-100,1,5,-100
1972880,1972,1,29,10,1,-100,1,1,-100
1972881,1972,1,33,10,1,-100,1,2,-100
1972882,1972,5,18,11,1,-100,1,5,-100
1972883,1972,2,65,7,2,-100,1,2,-100
1972884,1972,5,23,12,2,-100,1,5,-100
1972885,1972,1,41,12,2,-100,1,0,-100
1972886,1972,4,49,5,2,-100,1,1,-100
1972887,1972,1,50,13,2,-100,1,0,-100
1972888,1972,1,24,12,2,-100,1,1,-100
1972889,1972,1,65,-99,2,-100,1,1,-100
1972890,1972,5,21,12,2,-100,1,0,-100
1972891,1972,1,52,12,2,-100,1,0,-100
1972892,1972,1,71,6,1,-100,7,6,-100
1972893,1972,1,79,8,1,-100,7,2,-100
1972894,1972,5,74,8,1,-100,7,6,-100
1972895,1972,1,74,18,1,-100,7,6,-100
1972896,1972,3,29,12,1,-100,7,3,-100
1972897,1972,1,31,18,1,-100,7,2,-100
1972898,1972,3,35,11,1,-100,7,3,-100
1972899,1972,1,53,12,1,-100,3,5,-100
1972900,1972,1,41,12,1,-100,3,5,-100
1972901,1972,1,26,12,1,-100,3,1,-100
1972902,1972,1,51,12,1,-100,3,1,-100
1972903,1972,1,56,8,1,-100,3,1,-100
1972904,1972,5,19,11,1,-100,3,7,-100
1972905,1972,1,25,9,1,-100,3,5,-100
1972906,1972,1,69,12,1,-100,3,6,-100
1972907,1972,1,72,15,1,-100,3,6,-100
1972908,1972,2,56,12,2,-100,8,0,-100
1972909,1972,3,53,16,2,-100,8,0,-100
1972910,1972,1,60,12,2,-100,8,0,-100
1972911,1972,2,64,3,2,-100,8,6,-100
1972912,1972,4,51,5,2,-100,8,0,-100
1972913,1972,3,68,8,2,-100,8,0,-100
1972914,1972,5,27,12,2,-100,8,0,-100
1972915,1972,1,54,12,1,-100,1,1,-100
1972916,1972,1,33,12,1,-100,1,1,-100
1972917,1972,1,40,15,1,-100,1,6,-100
1972918,1972,1,26,12,1,-100,1,0,-100
1972919,1972,1,84,4,1,-100,1,1,-100
1972920,1972,1,34,12,1,-100,1,0,-100
1972921,1972,1,59,9,1,-100,1,1,-100
1972922,1972,5,53,20,1,-100,1,1,-100
1972923,1972,1,29,15,1,-100,1,1,-100
1972924,1972,2,75,8,1,-100,1,1,-100
1972925,1972,2,73,5,2,-100,1,0,-100
1972926,1972,1,63,7,2,-100,1,0,-100
1972927,1972,1,34,11,1,-100,1,7,-100
1972928,1972,1,51,12,1,-100,1,1,-100
1972929,1972,1,43,10,1,-100,1,4,-100
1972930,1972,3,45,10,1,-100,1,2,-100
1972931,1972,1,34,10,1,-100,1,3,-100
1972932,1972,1,58,12,1,-100,10,4,-100
1972933,1972,1,59,8,1,-100,10,1,-100
1972934,1972,1,35,12,1,-100,10,2,-100
1972935,1972,1,56,12,1,-100,10,0,-100
1972936,1972,1,29,10,1,-100,10,1,-100
1972937,1972,1,30,8,1,-100,10,7,-100
1972938,1972,1,52,8,1,-100,10,3,-100
1972939,1972,1,44,8,2,-100,8,0,-100
1972940,1972,1,59,0,2,-100,8,0,-100
1972941,1972,1,63,0,2,-100,8,0,-100
1972942,1972,1,35,12,2,-100,8,0,-100
1972943,1972,1,26,11,2,-100,8,0,-100
1972944,1972,1,50,0,2,-100,8,0,-100
1972945,1972,1,42,8,2,-100,8,0,-100
1972946,1972,3,24,12,1,-100,1,7,-100
1972947,1972,1,64,12,1,-100,1,4,-100
1972948,1972,5,30,18,1,-100,1,6,-100
1972949,1972,1,34,16,1,-100,1,4,-100
1972950,1972,2,64,12,1,-100,1,2,-100
1972951,1972,5,27,16,1,-100,1,3,-100
1972952,1972,5,23,13,1,-100,1,2,-100
1972953,1972,5,21,14,1,-100,1,1,-100
1972954,1972,1,30,12,1,-100,3,1,-100
1972955,1972,5,19,12,1,-100,3,2,-100
1972956,1972,1,51,10,1,-100,3,1,-100
1972957,1972,3,78,8,1,-100,3,0,-100
1972958,1972,1,64,3,1,-100,3,0,-100
1972959,1972,2,73,8,1,-100,3,6,-100
1972960,1972,2,88,15,1,-100,3,3,-100
1972961,1972,3,38,12,1,-100,3,1,-100
1972962,1972,1,67,12,1,-100,3,1,-100
1972963,1972,5,77,16,1,-100,1,6,-100
1972964,1972,5,61,19,1,-100,1,1,-100
1972965,1972,1,62,20,1,-100,1,1,-100
1972966,1972,2,72,14,1,-100,1,5,-100
1972967,1972,1,60,13,1,-100,1,6,-100
1972968,1972,1,23,13,1,-100,1,4,-100
1972969,1972,1,41,17,1,-100,1,6,-100
1972970,1972,1,40,18,1,-100,1,6,-100
1972971,1972,1,25,14,1,-100,1,6,-100
1972972,1972,1,77,8,1,-100,1,6,-100
1972973,1972,5,25,16,1,-100,3,1,-100
1972974,1972,5,21,12,1,-100,1,3,-100
1972975,1972,1,52,10,1,-100,3,7,-100
1972976,1972,1,22,11,1,-100,3,1,-100
1972977,1972,5,23,14,1,-100,3,5,-100
1972978,1972,1,31,12,1,-100,3,5,-100
1972979,1972,1,36,12,1,-100,3,1,-100
1972980,1972,1,32,11,1,-100,3,5,-100
1972981,1972,1,50,12,1,-100,3,6,-100
1972982,1972,1,77,7,1,-100,3,6,-100
1972983,1972,2,88,15,1,-100,9,6,-100
1972984,1972,1,32,12,1,-100,9,1,-100
1972985,1972,1,22,12,1,-100,9,3,-100
1972986,1972,1,55,12,1,-100,9,7,-100
1972987,1972,1,67,7,1,-100,9,6,-100
1972988,1972,2,75,8,1,-100,9,5,-100
1972989,1972,1,45,16,1,-100,9,1,-100
1972990,1972,1,57,7,1,-100,3,0,-100
1972991,1972,2,56,13,1,-100,3,7,-100
1972992,1972,1,30,12,1,-100,3,2,-100
1972993,1972,1,26,14,1,-100,3,2,-100
1972994,1972,5,19,11,1,-100,3,2,-100
1972995,1972,1,64,8,1,-100,3,0,-100
1972996,1972,3,62,8,1,-100,3,0,-100
1972997,1972,1,68,14,1,-100,3,6,-100
1972998,1972,1,63,11,1,-100,3,0,-100
1972999,1972,1,48,11,2,-100,1,3,-100
19721000,1972,1,28,9,2,-100,1,3,-100
19721001,1972,2,75,10,2,-100,1,0,-100
19721002,1972,1,23,13,2,-100,1,0,-100
19721003,1972,1,72,8,2,-100,1,3,-100
19721004,1972,1,39,12,2,-100,1,0,-100
19721005,1972,5,30,15,2,-100,1,1,-100
19721006,1972,1,29,12,2,-100,1,1,-100
19721007,1972,1,33,12,1,-100,1,7,-100
19721008,1972,1,43,12,1,-100,1,1,-100
19721009,1972,1,51,12,1,-100,1,2,-100
19721010,1972,1,27,12,1,-100,1,0,-100
19721011,1972,1,49,11,1,-100,1,1,-100
19721012,1972,4,56,12,1,-100,1,1,-100
19721013,1972,1,49,11,1,-100,1,1,-100
19721014,1972,1,50,8,1,-100,1,0,-100
19721015,1972,1,39,12,1,-100,2,5,-100
19721016,1972,1,43,12,1,-100,2,1,-100
19721017,1972,5,20,12,1,-100,2,3,-100
19721018,1972,5,34,12,1,-100,2,3,-100
19721019,1972,1,75,12,1,-100,2,5,-100
19721020,1972,1,53,12,1,-100,2,5,-100
19721021,1972,1,29,11,1,-100,10,2,-100
19721022,1972,1,55,17,1,-100,10,5,-100
19721023,1972,1,29,13,1,-100,10,4,-100
19721024,1972,1,51,8,1,-100,10,5,-100
19721025,1972,1,45,10,1,-100,10,0,-100
19721026,1972,1,50,12,1,-100,10,1,-100
19721027,1972,1,50,12,1,-100,10,0,-100
19721028,1972,1,33,13,1,-100,2,0,-100
19721029,1972,1,29,12,1,-100,2,1,-100
19721030,1972,5,23,15,1,-100,2,1,-100
19721031,1972,2,67,9,1,-100,2,0,-100
19721032,1972,1,26,9,1,-100,2,5,-100
19721033,1972,1,36,11,1,-100,2,2,-100
19721034,1972,1,30,10,1,-100,2,2,-100
19721035,1972,1,48,11,1,-100,2,0,-100
19721036,1972,1,46,10,1,-100,2,4,-100
19721037,1972,1,59,8,1,-100,4,4,-100
19721038,1972,1,61,13,1,-100,4,4,-100
19721039,1972,1,-99,13,1,-100,4,6,-100
19721040,1972,1,23,12,1,-100,4,1,-100
19721041,1972,1,21,12,1,-100,4,1,-100
19721042,1972,1,32,10,1,-100,4,4,-100
19721043,1972,2,68,12,1,-100,4,6,-100
19721044,1972,5,21,13,1,-100,4,1,-100
19721045,1972,1,25,12,1,-100,4,5,-100
19721046,1972,1,49,8,1,-100,3,0,-100
19721047,1972,1,23,8,1,-100,3,1,-100
19721048,1972,4,22,12,1,-100,3,1,-100
19721049,1972,1,24,15,1,-100,3,5,-100
19721050,1972,5,78,9,1,-100,3,5,-100
19721051,1972,1,60,5,1,-100,3,1,-100
19721052,1972,1,83,8,1,-100,3,6,-100
19721053,1972,1,43,11,1,-100,3,0,-100
19721054,1972,4,58,16,1,-100,7,0,-100
19721055,1972,1,27,16,1,-100,7,4,-100
19721056,1972,1,30,16,1,-100,7,1,-100
19721057,1972,1,44,12,1,-100,7,1,-100
19721058,1972,5,28,14,1,-100,7,5,-100
19721059,1972,1,58,16,1,-100,7,6,-100
19721060,1972,1,61,12,1,-100,7,1,-100
19721061,1972,1,36,12,1,-100,4,1,-100
19721062,1972,1,63,16,1,-100,4,1,-100
19721063,1972,1,38,8,1,-100,4,4,-100
19721064,1972,1,55,12,1,-100,4,1,-100
19721065,1972,1,41,13,1,-100,4,1,-100
19721066,1972,1,74,13,1,-100,4,1,-100
19721067,1972,1,34,13,1,-100,4,5,-100
19721068,1972,3,43,12,1,-100,4,1,-100
19721069,1972,1,54,16,1,-100,4,1,-100
19721070,1972,5,25,14,1,-100,2,5,-100
19721071,1972,5,20,12,1,-100,2,0,-100
19721072,1972,1,70,8,1,-100,2,5,-100
19721073,1972,1,52,12,1,-100,2,0,-100
19721074,1972,1,68,8,1,-100,2,1,-100
19721075,1972,1,24,11,1,-100,2,0,-100
19721076,1972,1,51,15,1,-100,1,4,-100
19721077,1972,1,43,12,1,-100,1,4,-100
19721078,1972,1,50,14,1,-100,1,4,-100
19721079,1972,1,30,14,1,-100,1,5,-100
19721080,1972,1,59,12,1,-100,1,1,-100
19721081,1972,2,87,7,1,-100,1,5,-100
19721082,1972,1,26,12,1,-100,1,4,-100
19721083,1972,5,52,18,1,-100,1,1,-100
19721084,1972,1,27,12,1,-100,1,5,-100
19721085,1972,1,47,19,1,-100,1,1,-100
19721086,1972,3,37,17,1,-100,1,6,-100
19721087,1972,1,50,14,1,-100,1,1,-100
19721088,1972,1,44,16,1,-100,1,2,-100
19721089,1972,2,77,13,1,-100,1,4,-100
19721090,1972,2,74,12,1,-100,1,5,-100
19721091,1972,1,30,16,1,-100,1,5,-100
19721092,1972,1,35,16,1,-100,1,0,-100
19721093,1972,1,76,17,1,-100,1,6,-100
19721094,1972,1,35,18,1,-100,1,0,-100
19721095,1972,3,58,12,1,-100,8,5,-100
19721096,1972,1,31,16,1,-100,8,5,-100
19721097,1972,1,51,12,1,-100,8,4,-100
19721098,1972,1,53,14,1,-100,8,5,-100
19721099,1972,1,51,15,1,-100,8,5,-100
19721100,1972,1,46,12,1,-100,8,5,-100
19721101,1972,5,18,11,1,-100,8,5,-100
19721102,1972,1,69,16,1,-100,8,4,-100
19721103,1972,1,59,12,1,-100,2,3,-100
19721104,1972,1,52,12,1,-100,2,5,-100
19721105,1972,1,40,11,1,-100,2,1,-100
19721106,1972,1,66,12,1,-100,2,2,-100
19721107,1972,1,46,13,1,-100,2,5,-100
